an,judet,emig_masc_nr,emig_fem_nr,emigranti_total_nr,emig_15_64_nr,imig_masc_nr,imig_fem_nr,imigranti_total_nr,imigranti_15_64_nr,populatie_15_64,populatie_rurala,populatie_totala,pondere_rurala,rata_emig_def,rata_imig_def,rata_emig_15_64,rata_imig_15_64,intensitate_migratie,sup_grau_ha,sup_orz_orzoaica_ha,sup_porumb_boabe_ha,sup_floarea_soarelui_ha,sup_rapita_ha,sup_soia_boabe_ha,sup_totala_cultivata_ha,pondere_grau,pondere_orz_orzoaica,pondere_porumb_boabe,pondere_floarea_soarelui,pondere_rapita,pondere_soia_boabe,prod_grau_tone,prod_orz_orzoaica_tone,prod_porumb_boabe_tone,prod_floarea_soarelui_tone,prod_rapita_tone,prod_soia_boabe_tone,yield_grau,yield_orz_orzoaica,yield_porumb_boabe,yield_floarea_soarelui,yield_rapita,yield_soia_boabe,ocupati_total_nr,ocupati_agri_nr,pondere_ocupati_agri,temperatura_medie_anuala_C,precipitatii_anuale_mm,tractoare_nr,pluguri_nr,semanatori_mecanice_nr,masini_stropit_prafuit_mecanice_nr,combine_cereale_nr,tractoare_1000ha,pluguri_1000ha,semanatori_1000ha,masini_stropit_1000ha,combine_1000ha
2021,Salaj,89,124,213,181,41,39,80,65,132513,127164,210327,60.46014064,1.012708782,0.380360106,1.365903723,0.490517911,1.393068888,8963,1958,24602,4818,1164,2410,43915,20.40988273,4.45861323,56.02186041,10.97119435,2.650574974,5.487874303,32199,5628,131441,9673,2509,5252,3.592435568,2.874361593,5.342695716,2.007679535,2.155498282,2.179253112,85300,12300,14.41969519,9.258116765,877.2997405,7315,5443,1016,64,456,166.5717864,123.9439827,23.13560287,1.457360811,10.38369578
2022,Salaj,124,128,252,213,32,34,66,54,133430,127481,211091,60.39148993,1.193797935,0.312661364,1.596342652,0.404706588,1.5064593,9440,1619,23593,4551,1702,2325,43230,21.83668749,3.745084432,54.57552625,10.52741152,3.937080731,5.378209577,33460,3852,88524,6693,3792,3207,3.544491525,2.379246448,3.752129869,1.470665788,2.227967098,1.379354839,88100,12700,14.415437,10.13530037,590.8060472,7315,5443,1016,64,456,169.2111959,125.9079343,23.50219755,1.480453389,10.5482304
2012,Satu Mare,107,147,254,187,32,29,61,55,237401,187019,342880,54.5435721,0.740783948,0.177904806,0.787696766,0.231675519,0.918688754,37760,2822,54337,11966,1528,3625,112038,33.70285082,2.518788268,48.49872365,10.6803049,1.363822989,3.235509381,121603,7402,170565,22325,2092,4868,3.220418432,2.622962438,3.139021293,1.865702825,1.369109948,1.342896552,150400,57200,38.03191489,10.75423177,720.4577178,6478,4820,2050,50,1136,57.81966833,43.02111784,18.29736339,0.446277156,10.13941698
2013,Satu Mare,114,159,273,200,27,24,51,41,236447,187019,341660,54.73833636,0.799039981,0.149271205,0.845855519,0.173400381,0.948311187,38108,4540,76644,17150,1571,1872,139885,27.24237767,3.245523108,54.79072095,12.26007077,1.123065375,1.338242127,147736,12231,372337,40675,3343,2692,3.876771282,2.694052863,4.858005845,2.371720117,2.127943985,1.438034188,151200,54200,35.84656085,10.80738165,847.9207645,6562,5000,2105,50,1116,46.90996175,35.74364657,15.0480752,0.357436466,7.977981914
2014,Satu Mare,90,128,218,178,44,44,88,65,234858,186982,340592,54.89911683,0.64006201,0.258373655,0.757904777,0.27676298,0.898435665,37263,4949,78649,18026,3001,1736,143624,25.94482816,3.44580293,54.76034646,12.55082716,2.089483652,1.208711636,152407,15329,426638,38535,8426,3595,4.090035692,3.097393413,5.424582639,2.137745479,2.807730756,2.070852535,149400,52600,35.20749665,11.93277447,776.5212116,7377,6558,2112,58,1161,51.3632819,45.66089233,14.70506322,0.403832229,8.083607197
2015,Satu Mare,148,262,410,241,60,40,100,87,232535,186732,339176,55.05460292,1.208811944,0.294832182,1.036403122,0.374137227,1.503644126,37417,4853,76197,17372,3618,2144,141601,26.42424842,3.427235683,53.81106066,12.26827494,2.555066702,1.514113601,159479,17792,266963,30491,9335,4446,4.262207018,3.666185864,3.50358938,1.755180751,2.580154782,2.07369403,145300,45500,31.31452168,11.38418188,710.6467721,7377,6558,2112,58,1161,52.09708971,46.31323225,14.9151489,0.409601627,8.199094639
2016,Satu Mare,186,261,447,334,61,63,124,104,229899,186435,337456,55.2472026,1.324617135,0.367455313,1.452811887,0.452372564,1.692072448,38897,5136,74904,20305,5784,8469,153495,25.34089058,3.34603733,48.79898368,13.22844392,3.768200919,5.517443565,163376,19142,361313,43877,14189,22775,4.200221097,3.727024922,4.823680978,2.160896331,2.453146611,2.689219506,140900,39300,27.89212207,10.79320428,915.9602795,7290,6528,2098,50,1161,47.49340369,42.52907261,13.66819766,0.32574351,7.563764292
2017,Satu Mare,180,253,433,302,69,75,144,117,227154,185994,335661,55.41126315,1.289991986,0.429004263,1.329494528,0.515069072,1.718996249,37011,5527,71481,18637,14947,9537,157140,23.55288278,3.517245768,45.48873616,11.86012473,9.511900216,6.069110347,174384,23659,464520,66118,45033,24525,4.711680311,4.280622399,6.498510094,3.547673982,3.012845387,2.571563385,143000,39700,27.76223776,10.66777704,918.2199561,7386,6607,2116,50,1129,47.00267278,42.04530991,13.46569938,0.318187603,7.184676085
2018,Satu Mare,218,261,479,338,73,76,149,126,224660,185214,333697,55.50364552,1.435433942,0.446512854,1.504495682,0.560847503,1.881946796,39403,5403,74286,19721,16012,9040,163865,24.04601349,3.297226375,45.3336588,12.03490678,9.771458213,5.516736338,186370,22635,592892,70598,47870,24329,4.729842905,4.189339256,7.981207765,3.579838751,2.989632775,2.691261062,142600,39900,27.98036466,11.65616862,803.2345384,7450,6619,2121,50,1251,45.46425411,40.39300644,12.94358161,0.305129222,7.63433314
2019,Satu Mare,218,281,499,373,84,74,158,117,222572,184357,332151,55.50397259,1.50232876,0.475687263,1.675862193,0.525672591,1.978016023,37197,5275,73936,32518,16252,9072,174250,21.34691535,3.027259684,42.43098996,18.66169297,9.326829268,5.206312769,129015,21743,537586,96728,38840,23986,3.468424873,4.121895735,7.270964077,2.974598684,2.38985971,2.643959436,142700,39500,27.68044849,11.96983611,710.675332,7654,5124,1639,62,1210,43.92539455,29.40602582,9.406025825,0.355810617,6.944045911
2020,Satu Mare,134,150,284,220,50,68,118,94,220514,184078,330611,55.67812323,0.85901558,0.356914924,0.997669082,0.42627679,1.215930504,39721,4940,75154,34395,14616,10797,179623,22.1135378,2.750204595,41.83985347,19.14843867,8.137042584,6.010922877,137878,15310,511857,84159,40011,26172,3.47116135,3.099190283,6.810775208,2.446838203,2.737479475,2.424006669,140600,37200,26.45803698,11.13866483,878.4718154,7669,5124,1635,62,1213,42.69497781,28.52641366,9.1023978,0.345167378,6.753032741
2021,Satu Mare,229,281,510,411,90,75,165,134,219055,184656,330052,55.94754766,1.545211058,0.499921225,1.876241127,0.611718518,2.045132282,47942,4246,86504,38267,20476,11658,209093,22.92855332,2.030675345,41.37106455,18.30142568,9.792771638,5.575509462,199991,11537,571767,103683,65650,27489,4.171519753,2.717145549,6.60971747,2.709462461,3.206192616,2.357951621,123200,19200,15.58441558,10.14867303,913.6359687,7512,5140,1635,62,1135,35.92659726,24.58236287,7.819487023,0.296518774,5.428206587
2022,Satu Mare,287,322,609,498,99,106,205,151,218400,185473,330618,56.09888149,1.842004973,0.620050935,2.28021978,0.691391941,2.462055907,44397,4080,81132,36578,18386,9845,194418,22.83584853,2.09857112,41.73070395,18.81410157,9.456943287,5.063831538,174731,11070,223230,66552,57033,14883,3.935648805,2.713235294,2.751442094,1.819454317,3.101979767,1.511731844,125900,19300,15.32962669,11.10687021,572.2342561,7918,6275,1635,62,982,40.72668169,32.27581808,8.40971515,0.318900513,5.050972647
2012,Sibiu,229,300,529,416,107,101,208,176,276335,135116,399488,33.82229253,1.32419497,0.520666453,1.505419147,0.636908101,1.844861423,5749,1266,25815,766,182,396,34174,16.82273073,3.704570726,75.53988412,2.241470123,0.532568619,1.158775677,15115,2680,73004,847,178,223,2.629152896,2.116903633,2.827968236,1.105744125,0.978021978,0.563131313,184800,29200,15.8008658,8.75465194,848.7917644,2860,2523,949,103,314,83.68935448,73.82805642,27.76964944,3.013987242,9.188271786
2013,Sibiu,193,316,509,429,68,47,115,101,276160,135927,400317,33.95484079,1.271492342,0.287272337,1.553447277,0.365730012,1.558764679,6611,1299,23462,1173,482,313,33340,19.82903419,3.896220756,70.37192561,3.518296341,1.445710858,0.938812238,21286,2912,105935,1631,1312,372,3.219785206,2.241724403,4.515173472,1.390451833,2.721991701,1.188498403,185000,27700,14.97297297,8.706255042,997.7288451,2872,2531,949,116,321,86.14277145,75.91481704,28.46430714,3.479304139,9.628074385
2014,Sibiu,165,190,355,312,96,87,183,159,274825,136570,400303,34.11665663,0.886828228,0.457153706,1.135267898,0.578549986,1.343981934,6347,1604,23626,425,588,417,33007,19.2292544,4.859575242,71.57875602,1.287605659,1.781440301,1.263368376,23471,4442,117135,735,1398,571,3.697967544,2.769326683,4.957885381,1.729411765,2.37755102,1.369304556,182600,26600,14.56736035,9.387461787,946.5290141,3052,2611,949,125,328,92.46523465,79.10443239,28.75147696,3.787075469,9.93728603
2015,Sibiu,205,297,502,425,103,104,207,174,272944,137174,400210,34.27550536,1.254341471,0.517228455,1.557095961,0.637493405,1.771569926,5975,1421,26074,275,486,419,34650,17.24386724,4.101010101,75.24963925,0.793650794,1.402597403,1.209235209,21354,3561,90066,459,1074,790,3.573891213,2.505981703,3.454245609,1.669090909,2.209876543,1.885441527,186600,23300,12.48660236,9.09073075,955.2704199,4869,2684,1108,131,358,140.5194805,77.46031746,31.97691198,3.780663781,10.33189033
2016,Sibiu,309,396,705,623,106,109,215,171,270829,137957,399950,34.4935617,1.76272034,0.537567196,2.300344498,0.631394718,2.300287536,5903,1529,26182,615,763,499,35491,16.63238568,4.308134457,73.77081514,1.732833676,2.149840805,1.405990251,21022,4175,107282,1078,2194,949,3.561240047,2.730542838,4.097547934,1.752845528,2.875491481,1.901803607,190900,20100,10.52907281,8.577752155,1161.59979,5194,3082,1130,137,354,146.3469612,86.83891691,31.83905779,3.860133555,9.974359697
2017,Sibiu,305,384,689,584,112,138,250,204,268772,138710,399973,34.67984089,1.722616277,0.62504219,2.172845386,0.759007635,2.347658467,5493,1679,24823,387,523,645,33550,16.37257824,5.004470939,73.9880775,1.153502235,1.558867362,1.922503726,21100,5504,143662,822,1241,1128,3.841252503,3.278141751,5.787455183,2.124031008,2.372848948,1.748837209,192500,20500,10.64935065,8.415053658,939.3259325,5354,3136,1159,128,340,159.5827124,93.47242921,34.54545455,3.815201192,10.13412817
2018,Sibiu,358,445,803,667,139,153,292,245,267125,139433,400601,34.80595405,2.004488256,0.728904821,2.496958353,0.917173608,2.733393077,5486,1369,24104,584,508,445,32496,16.88207779,4.212826194,74.17528311,1.797144264,1.563269325,1.369399311,20520,4283,150754,1479,999,896,3.740430186,3.128560993,6.254314637,2.532534247,1.966535433,2.013483146,192700,20700,10.74208614,9.265809432,996.9748971,5338,3190,1165,135,353,164.2663712,98.16592811,35.85056622,4.154357459,10.86287543
2019,Sibiu,352,376,728,617,137,135,272,215,265473,139771,401266,34.83250512,1.814257874,0.67785459,2.324153492,0.809875204,2.492112464,4973,1371,25243,611,398,434,33030,15.05600969,4.150772025,76.42446261,1.849833485,1.204965183,1.313957009,16731,3484,137632,1454,742,639,3.364367585,2.541210795,5.452283801,2.379705401,1.864321608,1.47235023,193000,20500,10.62176166,9.509411356,892.5712423,5561,3195,1262,128,318,168.3620951,96.73024523,38.20768998,3.875264911,9.627611262
2020,Sibiu,278,324,602,513,86,97,183,142,263425,140350,400919,35.00707125,1.501550188,0.456451303,1.947423365,0.539052861,1.958001492,6427,1234,24777,794,1226,1928,36386,17.66338702,3.39141428,68.09487165,2.182157973,3.369427802,5.298741274,21234,3322,130656,1775,3686,2493,3.30387428,2.692058347,5.273277637,2.235516373,3.006525285,1.293049793,191100,19800,10.3610675,9.037244714,1025.729128,5621,3256,1317,129,258,154.4824933,89.48496675,36.19523993,3.545319628,7.090639257
2021,Sibiu,450,527,977,825,131,152,283,216,255593,141448,394693,35.83747368,2.475341595,0.71701297,3.227787928,0.845093567,3.192354564,6868,998,27324,1449,2012,1453,40104,17.12547377,2.488529822,68.13285458,3.613105925,5.016955915,3.623079992,26187,3589,151921,3029,5437,3363,3.812900408,3.596192385,5.559983897,2.090407177,2.702286282,2.314521679,180700,10200,5.644714997,8.047819718,996.2244239,5746,3320,1052,132,289,143.2774786,82.78475962,26.23179733,3.29144225,7.206263714
2022,Sibiu,556,602,1158,965,182,190,372,282,249140,142927,390264,36.62315766,2.967222188,0.95320091,3.873324235,1.131893714,3.920423098,6464,753,27477,2216,982,1374,39266,16.46207915,1.917689604,69.97657006,5.643559313,2.500891356,3.499210513,24541,2328,125709,5022,2547,2189,3.796565594,3.091633466,4.57506278,2.266245487,2.593686354,1.593158661,187100,10600,5.665419562,8.855197409,745.3058841,5986,3426,1115,130,301,152.44741,87.25105689,28.39606784,3.310752305,7.665664952
2012,Suceava,609,463,1072,800,382,216,598,546,411657,372027,632985,58.77343065,1.693563039,0.944730128,1.943365472,1.326346934,2.638293167,12953,5591,39637,1203,486,894,60764,21.31689816,9.201171746,65.23105786,1.979790666,0.79981568,1.471265881,31308,11720,135814,1817,803,1183,2.417046244,2.096226078,3.426444988,1.51039069,1.652263374,1.323266219,237900,110100,46.27994956,6.89011175,778.2080712,5143,3893,1039,216,601,84.63893095,64.06753999,17.09894016,3.554736357,9.890724771
2013,Suceava,368,392,760,577,544,275,819,750,412474,372316,632041,58.906938,1.202453638,1.295802013,1.39887605,1.818296426,2.498255651,14094,5953,37326,1754,1226,1369,61722,22.83464567,9.644859207,60.47438515,2.841774408,1.986325783,2.218009786,38646,13478,145381,3044,2373,1969,2.74201788,2.264068537,3.894898998,1.735461802,1.935562806,1.438276114,233600,104000,44.52054795,6.852005005,830.5166346,5152,3905,1049,219,607,83.4710476,63.26755452,16.99556074,3.54816759,9.834418846
2014,Suceava,108,145,253,209,1367,592,1959,1883,411590,372723,631587,59.01372258,0.400578226,3.101710453,0.507786875,4.574941082,3.502288679,15261,6099,36900,1329,1701,967,62257,24.51290618,9.796488748,59.27044348,2.134699712,2.732222883,1.553238993,49709,16549,151772,2572,4003,2221,3.25725706,2.713395639,4.113062331,1.935289691,2.353321576,2.296794209,230000,100100,43.52173913,7.30392826,997.8338644,4651,3114,901,56,328,74.70645871,50.01847182,14.47226818,0.899497245,5.268483865
2015,Suceava,169,176,345,288,993,499,1492,1386,409471,372678,630621,59.09698535,0.547079783,2.365921845,0.703346513,3.384855094,2.913001629,17246,5046,38120,1523,1148,2044,65127,26.48056873,7.747938643,58.53179173,2.338507839,1.762709782,3.138483271,46051,8658,89681,2693,2585,3165,2.670242375,1.715814507,2.352597062,1.768220617,2.25174216,1.548434442,222400,86500,38.89388489,7.755597201,745.7006382,6269,4136,1066,57,498,96.25808037,63.50668693,16.36801941,0.875213045,7.646598185
2016,Suceava,233,306,539,451,1048,652,1700,1580,406585,372400,629115,59.19426496,0.856759098,2.702208658,1.10923915,3.886026292,3.558967756,18183,5379,39181,3032,1698,1963,69436,26.1867043,7.746701999,56.42750158,4.36661098,2.445417363,2.827063771,58732,11958,123646,4108,4546,3159,3.230050047,2.223089794,3.155764273,1.354881266,2.677267373,1.609271523,217400,74300,34.17663293,7.238829642,928.7565042,7397,5124,1291,80,622,106.529754,73.79457342,18.59266087,1.1521401,8.957889279
2017,Suceava,233,297,530,428,3966,2108,6074,5539,403590,371995,627975,59.23723078,0.843982643,9.672359568,1.060482173,13.72432419,10.51634221,19065,4900,37563,3043,1542,2362,68475,27.8422782,7.155896313,54.85651698,4.443957649,2.251916758,3.4494341,76296,13362,203505,7490,3782,4678,4.001888277,2.726938776,5.417698267,2.461386789,2.452658885,1.980524979,217100,74800,34.45416859,7.244947491,752.9694944,7511,5159,1320,80,640,109.6896678,75.34136546,19.27710843,1.168309602,9.346476816
2018,Suceava,298,360,658,547,4220,2256,6476,6048,400609,371248,626799,59.22919469,1.049778318,10.33186077,1.365421146,15.09701479,11.38163909,24823,5584,40877,4782,3126,3331,82523,30.08009888,6.766598403,49.53406929,5.794748131,3.788034851,4.036450444,94329,15947,299892,13050,6871,8175,3.800064456,2.855838109,7.336448369,2.728983689,2.198016635,2.454217953,219700,75500,34.36504324,7.285166885,908.7257398,7609,5161,1325,24,683,92.20459751,62.54014032,16.05612981,0.290828012,8.276480496
2019,Suceava,311,380,691,553,2209,1621,3830,3443,397794,370172,625804,59.1514276,1.104179583,6.120127069,1.39016677,8.655233613,7.224306652,21307,4687,37759,5207,2763,3271,74994,28.41160626,6.24983332,50.34936128,6.943222124,3.684294744,4.361682268,80461,14266,213450,12022,6087,7460,3.776270709,3.043737999,5.652956911,2.308815057,2.203040174,2.28064812,220600,74700,33.86219402,7.939380993,806.7088053,7661,5191,1334,24,686,102.1548391,69.21887084,17.78808971,0.320025602,9.147398459
2020,Suceava,263,306,569,469,711,640,1351,1160,394642,369371,624143,59.18050831,0.911650055,2.164568056,1.188418871,2.9393729,3.07621811,20835,4595,37913,6161,2157,2613,74274,28.0515389,6.186552495,51.04478014,8.294961898,2.904111802,3.51805477,73536,12102,190890,17745,6704,4652,3.529445644,2.633732318,5.034948435,2.880214251,3.108020399,1.780329124,218100,71800,32.92067859,7.754473137,889.5922488,7686,5394,1345,18,678,103.4817029,72.62299055,18.10862482,0.242345908,9.128362549
2021,Suceava,476,568,1044,820,891,726,1617,1358,398213,379161,631842,60.00883132,1.652311812,2.5591841,2.059199474,3.410235226,4.211495912,21848,5312,39695,7334,2544,2619,79352,27.53301744,6.694223208,50.02394395,9.242363141,3.205968344,3.30048392,83648,13248,201601,14910,7162,6260,3.8286342,2.493975904,5.078750472,2.032997,2.815251572,2.390225277,181000,34900,19.28176796,6.428943981,862.7654502,7786,5513,1425,19,698,98.11977014,69.47524952,17.95795947,0.23943946,8.796249622
2022,Suceava,626,664,1290,1043,522,649,1171,987,403497,390083,641647,60.79401914,2.010451229,1.824991,2.584901499,2.446114841,3.835442229,19765,5283,45069,10018,2007,2982,85124,23.21906865,6.206240308,52.94511536,11.76871388,2.357736948,3.503124853,71691,14697,247382,20770,4676,4499,3.627169239,2.781942078,5.48896137,2.073268117,2.329845541,1.508718981,185500,35300,19.0296496,7.252826113,682.2724855,7678,5708,1498,19,647,90.19782905,67.05511959,17.59785724,0.223203797,7.60067666
2012,Teleorman,139,165,304,270,12,10,22,17,235164,254288,375168,67.779768,0.810303651,0.058640396,1.148134919,0.072289976,0.868944046,178898,26859,79726,85695,14931,1064,387173,46.20621789,6.937208948,20.59182846,22.13351654,3.856415607,0.274812551,432909,70455,121131,106650,24119,60,2.419864951,2.623143081,1.519341244,1.244530019,1.615364008,0.056390977,158300,88500,55.90650663,12.85167518,595.1407777,7518,6378,4447,139,1482,19.41767634,16.47325614,11.48582158,0.359012638,3.827746253
2013,Teleorman,168,160,328,290,17,17,34,32,231062,250764,369779,67.81455951,0.887016299,0.091946811,1.255074396,0.138490968,0.97896311,168513,27919,72886,90135,23758,265,383476,43.9435584,7.280507776,19.00666535,23.50473041,6.195433352,0.069104716,524572,81470,291936,183297,47165,520,3.112946776,2.918084459,4.005378262,2.033582959,1.985226029,1.962264151,154300,83800,54.30978613,12.81233635,659.6776318,7257,5924,4244,117,1473,18.92426123,15.44816364,11.06718543,0.30510384,3.841179109
2014,Teleorman,110,119,229,203,20,23,43,39,226461,246729,364484,67.69268336,0.628285467,0.117975,0.896401588,0.172215083,0.746260467,160126,34284,68751,87485,30758,633,382037,41.91374134,8.973999901,17.99590092,22.89961444,8.051052647,0.165690758,542534,110724,316258,196099,77972,1418,3.388169317,3.229611481,4.600049454,2.241515688,2.535015281,2.240126382,150100,80900,53.89740173,12.25471513,904.3051894,7258,5874,4277,117,1460,18.99815986,15.3754741,11.19525072,0.306253059,3.821619372
2015,Teleorman,122,144,266,240,24,45,69,64,221122,242485,358556,67.6282087,0.74186459,0.192438559,1.085373685,0.289432983,0.934303149,151074,29326,74784,82077,26535,896,364692,41.42509296,8.041306088,20.50607088,22.50584054,7.276002764,0.245686771,522410,99616,231463,144565,60385,874,3.457974238,3.396849212,3.095087184,1.761333869,2.275673639,0.975446429,140600,69600,49.50213371,13.16929677,589.2847582,7295,5888,4291,117,1497,20.00318077,16.14513069,11.76609303,0.320818663,4.104833668
2016,Teleorman,200,203,403,359,35,45,80,68,215912,238772,352558,67.72559409,1.143074331,0.226913019,1.662714439,0.314943125,1.36998735,160966,30176,72832,48448,32895,876,346193,46.49602967,8.716525175,21.03797593,13.99450595,9.501925227,0.253038045,580409,105870,263332,96575,86501,1176,3.605786315,3.508417285,3.615608524,1.993374339,2.629609363,1.342465753,132700,59900,45.13941221,12.64504502,684.4078001,7124,6053,4374,198,997,20.57811683,17.48446676,12.63457089,0.571935308,2.879896474
2017,Teleorman,175,204,379,326,61,69,130,122,209891,234003,345646,67.70019037,1.096497573,0.376107347,1.55318713,0.581254079,1.472604919,158153,25686,68423,57418,57159,868,367707,43.01060355,6.985453092,18.60802215,15.61515011,15.54471359,0.236057513,807624,113777,423773,174459,161232,1200,5.106599306,4.429533598,6.19342911,3.038402592,2.820763134,1.382488479,132400,60400,45.61933535,12.07276732,794.0734784,6894,5812,4328,210,1028,18.74862322,15.80606298,11.77024098,0.571106887,2.795704188
2018,Teleorman,224,226,450,389,58,71,129,110,203572,227973,337930,67.46160447,1.33163673,0.381735862,1.910871829,0.54034936,1.713372592,163385,23071,65749,63568,59166,2055,376994,43.33888603,6.119726043,17.44033062,16.86180682,15.69414898,0.545101514,781749,103871,494914,228300,142477,5393,4.784704838,4.50223224,7.527323609,3.59142965,2.408089105,2.6243309,132400,60700,45.84592145,12.56271999,706.5936521,6429,5632,2675,210,1242,17.0533218,14.9392298,7.095603644,0.557038043,3.29448214
2019,Teleorman,193,222,415,371,90,69,159,145,198613,223103,331743,67.25175814,1.25096837,0.479286677,1.867954263,0.730062987,1.730255047,163766,26002,74890,88123,27599,1134,381514,42.92529239,6.815477283,19.62968594,23.09823493,7.234072668,0.297236799,823526,118128,565361,233509,58192,2264,5.028675061,4.543035151,7.549218854,2.649807655,2.108482191,1.996472663,131600,60300,45.82066869,13.54696219,569.7946247,6477,5632,2675,210,1209,16.97709652,14.76223677,7.01153824,0.550438516,3.168953171
